transaction_id,timestamp,merchant_id,customer_id,amount,risk_score,decision,reason_codes,review_state,actual_label,amount_zscore_past,is_new_device,ip_txn_count_10min_past,customer_txn_count_10min_past,customer_failed_attempts_1h_past,country_mismatch
TXN_4fe1c8049e,2026-08-28 09:09:09.072629,M_0014,C_00471,1353.74,0.0242,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.07629334878597631,0,0,0,0,0
TXN_dbe96f8266,2026-08-28 09:17:32.473467,M_0009,C_00557,3158.66,0.0858,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.34808155109302813,0,0,0,0,0
TXN_7ebf2ca881,2026-08-28 09:21:41.781227,M_0002,C_00649,1048.41,0.0352,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.2321714854867933,0,0,0,0,0
TXN_0cb95a1074,2026-08-28 09:31:08.298701,M_0009,C_00549,3719.95,0.0954,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.10075322513336708,0,0,0,0,0
TXN_7f09d874fe,2026-08-28 09:36:01.208581,M_0010,C_00098,464.43,0.0814,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.45101966951473793,0,0,0,0,0
TXN_cc575eb808,2026-08-28 09:42:25.244989,M_0012,C_00117,6002.44,0.0689,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.6014966633390999,0,0,0,0,0
TXN_e638771de4,2026-08-28 09:47:52.287242,M_0001,C_00400,4660.17,0.0586,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.1131708607495856,0,0,0,0,0
TXN_aaf3292d48,2026-08-28 09:52:06.203937,M_0009,C_00675,1479.58,0.6322,VERIFY,Transaction country differs from customer profile,STEP_UP_REQUIRED,0,-1.087576072379263,0,0,0,0,1
TXN_d7785f9115,2026-08-28 10:05:27.729344,M_0002,C_00158,5364.81,0.0388,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.5996068251392254,0,0,0,0,0
TXN_d607d6f5f1,2026-08-28 10:13:06.805329,M_0005,C_00134,1446.01,0.2112,VERIFY,Risk detected from combined weak signals (no single strong indicator),STEP_UP_REQUIRED,0,0.14199315035351068,0,0,0,0,0
TXN_9c2ab51bab,2026-08-28 10:16:41.162531,M_0010,C_00570,458.66,0.6333,VERIFY,Transaction country differs from customer profile,STEP_UP_REQUIRED,0,-0.4637664049094347,0,0,0,0,1
TXN_744888fec8,2026-08-28 10:26:56.520580,M_0003,C_00155,6562.15,0.1609,VERIFY,Elevated amount vs merchant history,STEP_UP_REQUIRED,1,1.7043935858319508,0,0,0,0,0
TXN_c3b5a3d34e,2026-08-28 10:28:06.551170,M_0005,C_00791,536.67,0.1132,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.9304638665042246,0,0,0,0,0
TXN_b944922f63,2026-08-28 10:32:09.554283,M_0010,C_00252,50.0,0.1421,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.4063741572247104,0,0,0,0,0
TXN_4609ad9dcd,2026-08-28 10:40:45.825832,M_0009,C_00603,2499.33,0.1192,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.6371080174417744,0,0,0,0,0
TXN_01a0289a91,2026-08-28 10:43:53.682233,M_0004,C_00691,935.56,0.1316,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.5522209964672806,0,0,0,0,0
TXN_87419699cb,2026-08-28 10:46:47.741984,M_0008,C_00688,4903.35,0.0574,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.8240325802015724,0,0,0,0,0
TXN_30505bf3f7,2026-08-28 10:50:05.709689,M_0006,C_00714,623.76,0.0276,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.518494297481646,0,0,0,0,0
TXN_06ed697cd9,2026-08-28 10:51:25.454438,M_0000,C_00314,2417.81,0.031,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.09576714423628319,0,0,0,0,0
TXN_32ed98dd50,2026-08-28 10:56:36.658310,M_0002,C_00084,4892.58,0.0319,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.398825565215804,0,0,0,0,0
TXN_e355ca5375,2026-08-28 10:59:48.147654,M_0012,C_00664,5212.24,0.1633,VERIFY,Risk detected from combined weak signals (no single strong indicator),STEP_UP_REQUIRED,0,0.30594566698561726,0,0,0,0,0
TXN_9c71ced491,2026-08-28 11:00:41.904581,M_0011,C_00145,4718.07,0.0076,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.17672054161078726,0,0,0,0,0
TXN_96ae35bbf7,2026-08-28 11:05:45.188844,M_0001,C_00128,8401.41,0.0625,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,1.3202558284859698,0,0,0,0,0
TXN_17b9be0558,2026-08-28 11:14:32.520334,M_0005,C_00407,600.4,0.0324,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.8538166745086403,0,0,0,0,0
TXN_5f216cfa1e,2026-08-28 11:20:56.051585,M_0011,C_00742,2744.83,0.0028,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.0103502227445247,0,0,0,0,0
TXN_ae3ca1c574,2026-08-28 11:27:19.476320,M_0008,C_00496,4422.23,0.0106,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.5578378496564735,0,0,0,0,0
TXN_7f04173efa,2026-08-28 11:30:33.994328,M_0008,C_00299,3986.6,0.0498,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.31707098321344296,0,0,0,0,0
TXN_ee318cfba5,2026-08-28 11:37:14.762371,M_0001,C_00185,6972.16,0.0658,ALLOW,Previously unseen device,NO_ACTION,0,0.7694780889739072,1,0,0,0,0
TXN_59b391a078,2026-08-28 11:50:46.684952,M_0009,C_00065,3676.56,0.0163,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.11792556686150923,0,0,0,0,0
TXN_20ce0564fd,2026-08-28 11:57:44.485501,M_0006,C_00023,891.96,0.0626,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.23244884742528577,0,0,0,0,0
TXN_1955e6452a,2026-08-28 12:00:26.732780,M_0002,C_00699,3021.21,0.3196,VERIFY,Transaction country differs from customer profile,STEP_UP_REQUIRED,0,-0.39552263891759426,0,0,0,0,1
TXN_14600e0f33,2026-08-28 12:08:03.905005,M_0001,C_00599,5128.15,0.0484,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.06202628105292874,0,0,0,0,0
TXN_b2ce4e2aaa,2026-08-28 12:13:46.274570,M_0005,C_00747,930.32,0.0157,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.46336395879680436,0,0,0,0,0
TXN_aa67d62ec5,2026-08-28 12:14:19.130840,M_0013,C_00183,50.0,0.0166,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.5978722606582445,0,0,0,0,0
TXN_cfd1d483fc,2026-08-28 12:15:31.741591,M_0007,C_00366,922.68,0.0143,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.586082656739201,0,0,0,0,0
TXN_76008d122c,2026-08-28 12:23:14.730093,M_0002,C_00335,1890.29,0.0116,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.8753617050791405,0,0,0,0,0
TXN_07ace2106a,2026-08-28 12:26:53.769619,M_0002,C_00472,4972.04,0.0317,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.43412993992513865,0,0,0,0,0
TXN_06bb37f9b4,2026-08-28 12:27:36.791701,M_0009,C_00410,2154.3,0.0281,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.7889319629075606,0,0,0,0,0
TXN_4dfb9e19d4,2026-08-28 12:36:01.377873,M_0005,C_00008,750.95,0.0229,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.6746202459644997,0,0,0,0,0
TXN_832762be4f,2026-08-28 12:36:10.925680,M_0003,C_00233,3554.68,0.2495,VERIFY,Transaction country differs from customer profile,STEP_UP_REQUIRED,0,0.12590166080239978,0,0,0,0,1
TXN_0ac0423e8c,2026-08-28 12:38:41.184332,M_0003,C_00673,9498.74,0.9564,ESCALATE,Very high amount vs merchant history,PENDING_MANUAL_REVIEW,0,3.2382921297044747,0,0,0,0,0
TXN_2ed4291cc6,2026-08-28 12:40:15.328210,M_0003,C_00422,4210.81,0.0157,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.4615390356818515,0,0,0,0,0
TXN_00976d2626,2026-08-28 12:42:30.898198,M_0010,C_00749,681.89,0.0125,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.054861471673103776,0,0,0,0,0
TXN_d50b19aa96,2026-08-28 12:49:48.568478,M_0009,C_00384,2066.7,0.0303,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.8268505896070593,0,0,0,0,0
TXN_9c1ada11e1,2026-08-28 12:53:16.615361,M_0001,C_00400,8402.85,0.0804,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,1.3173720778543234,0,0,0,0,0
TXN_72191631fe,2026-08-28 12:56:40.490268,M_0000,C_00179,2409.86,0.4196,VERIFY,Transaction country differs from customer profile,STEP_UP_REQUIRED,0,0.08791041461293965,0,0,0,0,1
TXN_410b14ce08,2026-08-28 13:03:20.586897,M_0014,C_00442,1361.31,0.0047,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.06262634036928981,0,0,0,0,0
TXN_6c8b7dbdc9,2026-08-28 13:16:03.022073,M_0007,C_00250,3127.84,0.0579,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.6369368256215173,0,0,0,0,0
TXN_ec584f825f,2026-08-28 13:26:06.457411,M_0000,C_00777,1433.12,0.0136,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.8715501348951991,0,0,0,0,0
TXN_8f2f804992,2026-08-28 13:27:51.697457,M_0003,C_00351,5301.05,0.0765,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,1.0284660472861193,0,0,0,0,0
TXN_4c55ec0953,2026-08-28 13:30:22.460928,M_0012,C_00646,5349.73,0.0242,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.35708670070494103,0,0,0,0,0
TXN_99f5c06c7f,2026-08-28 13:32:43.019549,M_0004,C_00562,559.63,0.022,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.1190467945949176,0,0,0,0,0
TXN_3f4f065667,2026-08-28 13:35:00.932071,M_0003,C_00311,1117.33,0.0051,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.15006679083881,0,0,0,0,0
TXN_43662fa64c,2026-08-28 13:47:25.863744,M_0007,C_00027,2746.22,0.0369,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.7998529353806947,0,0,0,0,0
TXN_16fb8307f7,2026-08-28 13:53:15.612682,M_0002,C_00084,3144.27,0.042,ALLOW,Previously unseen device,NO_ACTION,0,-0.342665209698758,1,0,0,0,0
TXN_58ea50b7ff,2026-08-28 13:55:21.944899,M_0000,C_00270,2437.96,0.0489,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.11641357919118832,0,0,0,0,0
TXN_f250841ce2,2026-08-28 13:56:02.183198,M_0013,C_00443,1031.73,0.0216,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.5353976841463436,0,0,0,0,0
TXN_e62aae87db,2026-08-28 13:56:33.896115,M_0009,C_00093,1779.65,0.0239,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.9526741415137912,0,0,0,0,0
TXN_1aeab67c30,2026-08-28 14:01:18.076235,M_0012,C_00468,1547.52,0.0186,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.0643493315366908,0,0,0,0,0
TXN_874b6c8594,2026-08-28 14:02:24.347999,M_0012,C_00122,1596.19,0.0153,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.0446728201236128,0,0,0,0,0
TXN_43f5c34f2b,2026-08-28 14:06:45.529172,M_0002,C_00797,3309.16,0.0062,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.27233993069749307,0,0,0,0,0
TXN_f88b61fc26,2026-08-28 14:08:13.681609,M_0000,C_00200,2267.19,0.0431,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.051500558473347405,0,0,0,0,0
TXN_88d1fa7618,2026-08-28 14:08:17.989557,M_0002,C_00167,2542.65,0.0264,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.5981536522301659,0,0,0,0,0
TXN_d0c3167388,2026-08-28 14:08:51.789368,M_0000,C_00586,2391.93,0.0363,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.07120027361176699,0,0,0,0,0
TXN_0d2d38d9e5,2026-08-28 14:10:36.025715,M_0001,C_00269,3168.15,0.0606,ALLOW,Previously unseen device,NO_ACTION,0,-0.6915530704686589,1,0,0,0,0
TXN_c135e5d5c6,2026-08-28 14:18:15.666141,M_0009,C_00441,50.0,0.0086,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.7145032466177497,0,0,0,0,0
TXN_bf060b46f5,2026-08-28 14:23:28.441164,M_0003,C_00351,4193.66,0.0469,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.4522603635791049,0,0,0,0,0
TXN_a69f0fab32,2026-08-28 14:24:03.913739,M_0004,C_00365,1283.03,0.041,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.025752066625361402,0,0,0,0,0
TXN_204819a02f,2026-08-28 14:24:18.232517,M_0011,C_00267,1862.05,0.0019,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.3821582064608262,0,0,0,0,0
TXN_93dd67fec8,2026-08-28 14:27:41.340988,M_0001,C_00014,5633.12,0.0206,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.2542508775506134,0,0,0,0,0
TXN_a76805ba0a,2026-08-28 14:27:45.888186,M_0013,C_00609,1247.61,0.0219,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.30204066460117973,0,0,0,0,0
TXN_2ae4447571,2026-08-28 14:28:44.339704,M_0004,C_00523,270.55,0.0117,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.5545183510136347,0,0,0,0,0
TXN_3cb584ca1f,2026-08-28 14:28:51.768963,M_0010,C_00212,622.11,0.0112,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.08317049873132741,0,0,0,0,0
TXN_2eb1f828d8,2026-08-28 14:38:47.288325,M_0000,C_00482,3773.49,0.4549,VERIFY,Risk detected from combined weak signals (no single strong indicator),STEP_UP_REQUIRED,0,1.4305539685521749,0,0,0,0,0
TXN_4897b0316f,2026-08-28 14:40:07.674139,M_0000,C_00602,2250.34,0.0327,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.06964399561282822,0,0,0,0,0
TXN_27b586cd16,2026-08-28 14:40:47.089482,M_0007,C_00403,4612.71,0.0557,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.0015123622725419627,0,0,0,0,0
TXN_fee541ab54,2026-08-28 14:43:51.003464,M_0008,C_00626,1225.56,0.0187,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.20680108477645,0,0,0,0,0
TXN_642514b38c,2026-08-28 14:45:03.193025,M_0002,C_00326,5590.83,0.0302,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.6992533386627923,0,0,0,0,0
TXN_03f46b1074,2026-08-28 14:52:01.852985,M_0005,C_00454,2013.31,0.1849,VERIFY,Transaction country differs from customer profile,STEP_UP_REQUIRED,0,0.8170567493038364,0,0,0,0,1
TXN_e8b64ce679,2026-08-28 14:52:29.783795,M_0012,C_00579,3517.26,0.0561,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.3252997879265285,0,0,0,0,0
TXN_43cd50c5c4,2026-08-28 14:55:53.176821,M_0013,C_00480,2879.71,0.1081,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,1.4598601426999327,0,0,0,0,0
TXN_afbb59e03e,2026-08-28 14:56:19.381849,M_0007,C_00070,7114.16,0.3371,VERIFY,Transaction country differs from customer profile,STEP_UP_REQUIRED,0,1.0749719997485276,0,0,0,0,1
TXN_c87886798a,2026-08-28 14:59:32.882942,M_0002,C_00598,2645.94,0.2858,VERIFY,Transaction country differs from customer profile,STEP_UP_REQUIRED,0,-0.554745616142266,0,0,0,0,1
TXN_c3adab94ec,2026-08-28 15:13:25.662382,M_0006,C_00328,859.98,0.0574,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.14274579142464344,0,0,0,0,0
TXN_f18399b661,2026-08-28 15:16:39.695342,M_0005,C_00333,1263.53,0.044,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.06983911681366585,0,0,0,0,0
TXN_140bc54f01,2026-08-28 15:20:23.697558,M_0005,C_00333,324.77,0.7089,VERIFY,Recent activity from same IP,STEP_UP_REQUIRED,0,-1.1797030811786935,0,1,1,0,0
TXN_fb7b39b510,2026-08-28 15:22:12.274935,M_0005,C_00333,1561.75,0.8213,VERIFY,Recent activity from same IP,STEP_UP_REQUIRED,0,0.2847203314485134,0,2,2,0,0
TXN_0c387b61a4,2026-08-28 15:24:49.816840,M_0012,C_00786,6474.47,0.0108,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.7807535301333756,0,0,0,0,0
TXN_e289cc8066,2026-08-28 15:44:58.368701,M_0002,C_00558,3404.61,0.0271,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.23126597928464085,0,0,0,0,0
TXN_ec99cd7d01,2026-08-28 15:45:00.082343,M_0009,C_00615,2155.45,0.0074,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.7832102234157863,0,0,0,0,0
TXN_32dd1c6876,2026-08-28 15:47:13.605158,M_0003,C_00017,6266.62,0.2165,VERIFY,Elevated amount vs merchant history,STEP_UP_REQUIRED,1,1.5309060237356633,0,0,0,0,0
TXN_83fe72d389,2026-08-28 15:48:08.444051,M_0003,C_00017,4150.09,0.7901,VERIFY,Recent activity from same IP,STEP_UP_REQUIRED,1,0.42657878712593544,0,1,1,0,0
TXN_f89e6ee08c,2026-08-28 15:48:56.876141,M_0003,C_00017,4523.46,0.8026,VERIFY,Recent activity from same IP,STEP_UP_REQUIRED,1,0.6204944898036794,0,2,2,0,0
TXN_de5450810a,2026-08-28 15:49:14.870584,M_0003,C_00017,4706.19,0.8755,VERIFY,High IP transaction velocity | High customer transaction velocity,STEP_UP_REQUIRED,1,0.715001668125394,0,3,3,0,0
TXN_a88cb265b6,2026-08-28 15:49:58.803436,M_0003,C_00017,2542.06,0.9869,ESCALATE,High IP transaction velocity | High customer transaction velocity,PENDING_MANUAL_REVIEW,1,-0.41273507008738564,0,4,4,0,0
TXN_fab6a343f0,2026-08-28 15:50:11.220482,M_0003,C_00017,3437.31,0.9905,ESCALATE,High IP transaction velocity | High customer transaction velocity | Elevated merchant transaction activity,PENDING_MANUAL_REVIEW,1,0.05408527785547777,0,5,5,0,0
TXN_c58719feea,2026-08-28 15:54:03.742287,M_0003,C_00017,1245.76,0.9864,ESCALATE,High IP transaction velocity | High customer transaction velocity | Elevated merchant transaction activity,PENDING_MANUAL_REVIEW,1,-1.0886863705655547,0,6,6,0,0
TXN_ad85d602dd,2026-08-28 15:58:21.568472,M_0000,C_00661,4709.05,0.5828,VERIFY,Elevated amount vs merchant history | Previously unseen device,STEP_UP_REQUIRED,1,2.349588265328075,1,0,0,0,0
TXN_6946657e4f,2026-08-28 16:02:29.827119,M_0004,C_00582,2815.0,0.1068,ALLOW,Elevated amount vs merchant history,NO_ACTION,0,2.287363965283936,0,0,0,0,0
TXN_c5bf845222,2026-08-28 16:02:36.985241,M_0006,C_00638,484.16,0.05,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.9103270944545399,0,0,0,0,0
TXN_a7f992f0c4,2026-08-28 16:02:58.575892,M_0003,C_00799,3568.39,0.0319,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.12392983607455878,0,0,0,0,0
TXN_4d405f5447,2026-08-28 16:07:05.661255,M_0002,C_00125,6107.14,0.0298,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.9202565644357559,0,0,0,0,0
TXN_8f57e1397c,2026-08-28 16:07:11.964873,M_0012,C_00591,8154.54,0.0795,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,1.4083387898090503,0,0,0,0,0
TXN_e47f17a2b0,2026-08-28 16:08:24.090018,M_0014,C_00432,1476.55,0.0234,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.14466225126322624,0,0,0,0,0
TXN_8a587c5aaa,2026-08-28 16:15:11.535362,M_0009,C_00065,5946.75,0.0123,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.888144039583376,0,0,0,0,0
TXN_41f686472f,2026-08-28 16:16:17.969778,M_0003,C_00313,2978.31,0.0265,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.1840186905016935,0,0,0,0,0
TXN_b1b9be5d06,2026-08-28 16:19:12.263091,M_0000,C_00769,1740.27,0.0062,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.5726064505221197,0,0,0,0,0
TXN_c32f2bf006,2026-08-28 16:24:53.753151,M_0012,C_00367,6149.05,0.0594,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.6559594780490392,0,0,0,0,0
TXN_a44206b793,2026-08-28 16:33:43.644695,M_0014,C_00020,1407.0,0.0211,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.019361238157203763,0,0,0,0,0
TXN_54c4512eb6,2026-08-28 16:34:51.193562,M_0002,C_00321,5560.66,0.0077,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.6863662514833637,0,0,0,0,0
TXN_d19896222c,2026-08-28 16:37:12.384681,M_0000,C_00577,2029.59,0.0236,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.2881120493525551,0,0,0,0,0
TXN_2b9354c451,2026-08-28 16:55:17.183310,M_0007,C_00000,6735.52,0.1205,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.9107493009956685,0,0,0,0,0
TXN_64c0be83fb,2026-08-28 16:59:53.820636,M_0009,C_00608,5711.28,0.0096,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.7834980716645701,0,0,0,0,0
TXN_62683eb582,2026-08-28 17:02:22.915273,M_0009,C_00207,1415.79,0.011,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.1106521066097021,0,0,0,0,0
TXN_42b5dd2634,2026-08-28 17:33:25.740715,M_0001,C_00477,4130.62,0.0543,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.3224398736394935,0,0,0,0,0
TXN_ff620a0cf3,2026-08-28 17:41:48.381641,M_0002,C_00632,5836.41,0.0221,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.8032724800746429,0,0,0,0,0
TXN_40d3f3597c,2026-08-28 17:42:29.916880,M_0003,C_00139,4849.41,0.0115,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.7929851382466075,0,0,0,0,0
TXN_3dafd07ded,2026-08-28 17:45:17.090297,M_0002,C_00202,3268.9,0.0074,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.2920908280187344,0,0,0,0,0
TXN_5a05359ade,2026-08-28 17:50:02.505763,M_0005,C_00327,2889.44,0.2274,VERIFY,Elevated amount vs merchant history,STEP_UP_REQUIRED,0,1.854930702793284,0,0,0,0,0
TXN_e9808e1486,2026-08-28 17:55:02.505763,M_0005,C_00327,2286.81,0.8965,VERIFY,Recent activity from same IP | Recent failed payment attempts,STEP_UP_REQUIRED,1,1.136635543586778,0,1,1,1,0
TXN_59dd2ee225,2026-08-28 18:07:40.792261,M_0014,C_00503,1145.52,0.0202,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.4516640904489808,0,0,0,0,0
TXN_90c6c8e8c3,2026-08-28 18:10:04.154714,M_0002,C_00519,6880.5,0.347,VERIFY,Risk detected from combined weak signals (no single strong indicator),STEP_UP_REQUIRED,0,1.248624682900481,0,0,0,0,0
TXN_ec8f6dc440,2026-08-28 18:11:32.196113,M_0013,C_00298,1354.48,0.028,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.18837013975321187,0,0,0,0,0
TXN_6910852e87,2026-08-28 18:15:58.551488,M_0002,C_00079,3684.47,0.0274,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.1161294973842641,0,0,0,0,0
TXN_0743b72ae6,2026-08-28 18:17:02.583304,M_0011,C_00344,4735.13,0.0021,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.16655014620985925,0,0,0,0,0
TXN_34213d8235,2026-08-28 18:21:25.401575,M_0004,C_00726,914.45,0.0127,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.5810007673349488,0,0,0,0,0
TXN_2191e717ba,2026-08-28 18:22:33.024574,M_0000,C_00179,1217.55,0.0307,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.0856957884249911,0,0,0,0,0
TXN_b055cb08ae,2026-08-28 18:40:01.901131,M_0004,C_00582,329.6,0.077,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.460481667708555,0,0,0,0,0
TXN_76df07afcb,2026-08-28 18:43:45.719677,M_0003,C_00682,3157.87,0.0196,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.09128727675385541,0,0,0,0,0
TXN_5d8c3d37ea,2026-08-28 18:54:30.160620,M_0004,C_00536,924.03,0.0557,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-0.5635579695039373,0,0,0,0,0
TXN_0a5d3b2808,2026-08-28 18:58:55.283858,M_0006,C_00768,975.35,0.0613,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.46711395383004495,0,0,0,0,0
TXN_66c94d168a,2026-08-28 18:59:59.330592,M_0011,C_00537,2104.22,0.0019,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,-1.2780944810060761,0,0,0,0,0
TXN_0461299526,2026-08-28 19:01:55.570677,M_0011,C_00486,5278.64,0.003,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,0.06464958900877807,0,0,0,0,0
TXN_9d2c93bbea,2026-08-28 19:21:25.259992,M_0013,C_00076,2484.75,0.0386,ALLOW,No significant risk indicators — consistent with observed behaviour,NO_ACTION,0,1.0316250418132704,0,0,0,0,0
